2024-05-24 20:36:02|13|16|UPDATE|
2024-05-24 20:36:10|2|44|UPDATE|
2024-05-24 20:36:18|123|58|DELETE|
2024-05-24 20:36:18|14|77|DELETE|
2024-05-24 20:36:18|13|16|DELETE|
2024-05-24 20:36:18|7|15|DELETE|
2024-05-24 20:36:19|1|56|UPDATE|
2024-05-24 20:36:24|1|68|UPDATE|
2024-05-24 20:36:29|2|88|UPDATE|
2024-05-24 20:36:37|2|90|UPDATE|
2024-05-24 20:36:43|2|86|UPDATE|
2024-05-24 20:36:52|1|22|UPDATE|
2024-05-24 20:36:57|2|40|UPDATE|
2024-05-24 20:37:05|1|32|UPDATE|
2024-05-24 20:37:12|1|19|UPDATE|
2024-05-24 20:37:19|1|61|UPDATE|
2024-05-24 20:37:26|1|31|UPDATE|
2024-05-24 20:37:32|1|58|UPDATE|
2024-05-24 20:37:38|1|29|UPDATE|
2024-05-24 20:37:44|1|44|UPDATE|
2024-05-24 20:37:53|2|99|UPDATE|
2024-05-24 20:38:02|2|83|UPDATE|
2024-05-24 20:38:10|1|53|UPDATE|
2024-05-24 20:38:19|2|71|UPDATE|
2024-05-24 20:38:24|1|7|UPDATE|
2024-05-24 20:38:30|2|30|UPDATE|
2024-05-24 20:38:37|2|73|UPDATE|
2024-05-24 20:38:43|1|10|UPDATE|
2024-05-24 20:38:51|2|21|UPDATE|
2024-05-24 20:38:57|2|15|UPDATE|
2024-05-24 20:39:06|2|29|UPDATE|
2024-05-24 20:39:15|2|31|UPDATE|
2024-05-24 20:39:21|1|14|UPDATE|
2024-05-24 20:39:28|2|9|UPDATE|
2024-05-24 20:39:33|1|84|UPDATE|
2024-05-24 20:39:41|1|29|UPDATE|
2024-05-24 20:39:48|1|44|UPDATE|
2024-05-24 20:39:57|2|61|UPDATE|
2024-05-24 20:40:05|2|57|UPDATE|
2024-05-24 20:40:13|1|1|UPDATE|
2024-05-24 20:40:21|1|28|UPDATE|
2024-05-24 20:40:28|2|73|UPDATE|
2024-05-24 20:40:34|1|33|UPDATE|
2024-05-24 20:40:43|2|14|UPDATE|
2024-05-24 20:40:48|1|93|UPDATE|
2024-05-24 20:40:56|1|66|UPDATE|
2024-05-24 20:41:02|2|57|UPDATE|
2024-05-24 20:41:11|2|73|UPDATE|
2024-05-24 20:41:19|2|10|UPDATE|
2024-05-24 20:41:27|1|9|UPDATE|
2024-05-24 20:41:35|1|20|UPDATE|
2024-05-24 20:41:40|2|26|UPDATE|
2024-05-24 20:41:49|2|49|UPDATE|
2024-05-24 20:41:54|1|24|UPDATE|
2024-05-24 20:42:03|2|8|UPDATE|
2024-05-24 20:42:09|2|61|UPDATE|
2024-05-24 20:42:17|1|51|UPDATE|
2024-05-24 20:42:26|2|31|UPDATE|
2024-05-24 20:42:33|2|66|UPDATE|
2024-05-24 20:42:40|2|4|UPDATE|
2024-05-24 20:42:48|2|82|UPDATE|
2024-05-24 20:42:54|1|47|UPDATE|
2024-05-24 20:43:03|1|39|UPDATE|
2024-05-24 20:43:10|2|50|UPDATE|
2024-05-24 20:43:16|1|79|UPDATE|
2024-05-24 20:43:23|2|2|UPDATE|
2024-05-24 20:43:30|1|11|UPDATE|
2024-05-24 20:43:37|2|18|UPDATE|
2024-05-24 20:43:45|2|81|UPDATE|
2024-05-24 20:43:53|2|1|UPDATE|
2024-05-24 20:44:01|1|1|UPDATE|
2024-05-24 20:44:08|1|44|UPDATE|
2024-05-24 20:44:15|2|72|UPDATE|
2024-05-24 20:44:22|1|81|UPDATE|
2024-05-24 20:44:28|1|24|UPDATE|
2024-05-24 20:44:33|2|47|UPDATE|
2024-05-24 20:44:40|1|75|UPDATE|
2024-05-24 20:44:48|2|26|UPDATE|
2024-05-24 20:44:57|1|74|UPDATE|
2024-05-24 20:45:04|2|20|UPDATE|
2024-05-24 20:45:12|1|31|UPDATE|
2024-05-24 20:45:19|1|56|UPDATE|
2024-05-24 20:45:26|2|66|UPDATE|
2024-05-24 20:45:32|2|23|UPDATE|
2024-05-24 20:45:39|1|4|UPDATE|
2024-05-24 20:45:45|1|98|UPDATE|
2024-05-24 20:45:54|2|8|UPDATE|
2024-05-24 20:46:00|1|59|UPDATE|
2024-05-24 20:46:06|2|35|UPDATE|
2024-05-24 20:46:14|2|35|UPDATE|
2024-05-24 20:46:22|2|6|UPDATE|
2024-05-24 20:46:29|2|30|UPDATE|
2024-05-24 20:46:37|2|94|UPDATE|
2024-05-24 20:46:44|2|1|UPDATE|
2024-05-24 20:46:53|1|19|UPDATE|
2024-05-24 20:47:00|1|87|UPDATE|
2024-05-24 20:47:06|2|84|UPDATE|
2024-05-24 20:47:14|2|8|UPDATE|
2024-05-24 20:47:20|1|68|UPDATE|
2024-05-24 20:47:28|1|10|UPDATE|
2024-05-24 20:47:33|2|21|UPDATE|
2024-05-24 20:47:40|2|13|UPDATE|
2024-05-24 20:47:46|2|8|UPDATE|
2024-05-24 20:47:54|2|44|UPDATE|
2024-05-24 20:47:59|1|5|UPDATE|
2024-05-24 20:48:04|2|20|UPDATE|
2024-05-24 20:48:11|2|63|UPDATE|
2024-05-24 20:48:18|2|88|UPDATE|
2024-05-24 20:48:25|2|7|UPDATE|
2024-05-24 20:48:34|1|62|UPDATE|
2024-05-24 20:48:42|2|71|UPDATE|
2024-05-24 20:48:50|1|78|UPDATE|
2024-05-24 20:48:58|1|50|UPDATE|
2024-05-24 20:49:04|1|54|UPDATE|
2024-05-24 20:49:12|1|82|UPDATE|
2024-05-24 20:49:19|2|44|UPDATE|
2024-05-24 20:49:24|1|78|UPDATE|
2024-05-24 20:49:31|1|38|UPDATE|
2024-05-24 20:49:38|2|19|UPDATE|
2024-05-24 20:49:44|2|70|UPDATE|
2024-05-24 20:49:50|1|38|UPDATE|
2024-05-24 20:49:57|1|2|UPDATE|
2024-05-24 20:50:05|1|78|UPDATE|
2024-05-24 20:50:11|1|3|UPDATE|
2024-05-24 20:50:19|1|38|UPDATE|
2024-05-24 20:50:24|2|6|UPDATE|
2024-05-24 20:50:29|1|22|UPDATE|
2024-05-24 20:50:37|2|34|UPDATE|
2024-05-24 20:50:46|1|45|UPDATE|
2024-05-24 20:50:52|1|75|UPDATE|
2024-05-24 20:50:59|1|69|UPDATE|
2024-05-24 20:51:08|1|15|UPDATE|
2024-05-24 20:51:13|1|35|UPDATE|
2024-05-24 20:51:22|2|52|UPDATE|
2024-05-24 20:51:29|2|77|UPDATE|
2024-05-24 20:51:38|2|98|UPDATE|
2024-05-24 20:51:43|1|3|UPDATE|
2024-05-24 20:51:48|1|67|UPDATE|
2024-05-24 20:51:55|1|25|UPDATE|
2024-05-24 20:52:01|2|98|UPDATE|
2024-05-24 20:52:08|1|82|UPDATE|
2024-05-24 20:52:13|2|81|UPDATE|
2024-05-24 20:52:20|2|33|UPDATE|
2024-05-24 20:52:26|2|34|UPDATE|
2024-05-24 20:52:34|1|45|UPDATE|
2024-05-24 20:52:42|2|18|UPDATE|
2024-05-24 20:52:49|1|35|UPDATE|
2024-05-24 20:52:56|1|0|UPDATE|
2024-05-24 20:53:04|1|18|UPDATE|
2024-05-24 20:53:09|1|57|UPDATE|
2024-05-24 20:53:18|1|73|UPDATE|
2024-05-24 20:53:24|1|26|UPDATE|
2024-05-24 20:53:32|2|6|UPDATE|
2024-05-24 20:53:41|1|89|UPDATE|
2024-05-24 20:53:49|2|42|UPDATE|
2024-05-24 20:53:57|1|3|UPDATE|
2024-05-24 20:54:03|2|45|UPDATE|
2024-05-24 20:54:08|1|51|UPDATE|
2024-05-24 20:54:16|1|6|UPDATE|
2024-05-24 20:54:24|1|23|UPDATE|
2024-05-24 20:54:32|1|57|UPDATE|
2024-05-24 20:54:40|1|83|UPDATE|
2024-05-24 20:54:47|1|1|UPDATE|
2024-05-24 20:54:53|1|33|UPDATE|
2024-05-24 20:54:59|2|68|UPDATE|
2024-05-24 20:55:06|2|55|UPDATE|
2024-05-24 20:55:13|1|3|UPDATE|
2024-05-24 20:55:19|2|54|UPDATE|
2024-05-24 20:55:24|2|64|UPDATE|
2024-05-24 20:55:30|2|12|UPDATE|
2024-05-24 20:55:36|2|31|UPDATE|
2024-05-24 20:55:45|1|8|UPDATE|
2024-05-24 20:55:51|2|45|UPDATE|
2024-05-24 20:55:58|1|8|UPDATE|
2024-05-24 20:56:04|1|76|UPDATE|
2024-05-24 20:56:09|2|85|UPDATE|
2024-05-24 20:56:18|1|30|UPDATE|
2024-05-24 20:56:25|1|29|UPDATE|
2024-05-24 20:56:31|1|52|UPDATE|
2024-05-24 20:56:36|2|50|UPDATE|
2024-05-24 20:56:42|1|59|UPDATE|
2024-05-24 20:56:50|2|11|UPDATE|
2024-05-24 20:56:55|1|28|UPDATE|
2024-05-24 20:57:03|1|89|UPDATE|
2024-05-24 20:57:08|2|94|UPDATE|
2024-05-24 20:57:17|1|76|UPDATE|
2024-05-24 20:57:26|1|86|UPDATE|
2024-05-24 20:57:34|1|58|UPDATE|
2024-05-24 20:57:42|2|66|UPDATE|
2024-05-24 20:57:47|2|84|UPDATE|
2024-05-24 20:57:55|1|28|UPDATE|
2024-05-24 20:58:04|1|67|UPDATE|
2024-05-24 20:58:11|1|3|UPDATE|
2024-05-24 20:58:18|1|67|UPDATE|
2024-05-24 20:58:26|1|1|UPDATE|
2024-05-24 20:58:32|1|23|UPDATE|
2024-05-24 20:58:39|1|34|UPDATE|
2024-05-24 20:58:47|1|62|UPDATE|
2024-05-24 20:58:55|1|1|UPDATE|
2024-05-24 20:59:00|1|31|UPDATE|
2024-05-24 20:59:07|2|66|UPDATE|
2024-05-24 20:59:14|1|85|UPDATE|
2024-05-24 20:59:21|1|58|UPDATE|
2024-05-24 20:59:27|1|2|UPDATE|
2024-05-24 20:59:35|1|90|UPDATE|
2024-05-24 20:59:41|1|16|UPDATE|
2024-05-24 20:59:49|1|26|UPDATE|
2024-05-24 20:59:55|2|36|UPDATE|
2024-05-24 21:00:02|2|3|UPDATE|
2024-05-24 21:00:10|1|1|UPDATE|
2024-05-24 21:00:18|1|2|UPDATE|
2024-05-24 21:00:26|1|10|UPDATE|
2024-05-24 21:00:31|1|18|UPDATE|
2024-05-24 21:00:37|2|26|UPDATE|
2024-05-24 21:00:44|1|79|UPDATE|
2024-05-24 21:00:51|1|12|UPDATE|
2024-05-24 21:00:59|1|16|UPDATE|
2024-05-24 21:01:07|1|68|UPDATE|
2024-05-24 21:01:13|1|32|UPDATE|
2024-05-24 21:01:19|2|22|UPDATE|
2024-05-24 21:01:27|2|84|UPDATE|
2024-05-24 21:01:35|2|98|UPDATE|
2024-05-24 21:01:44|1|93|UPDATE|
2024-05-24 21:01:52|1|11|UPDATE|
2024-05-24 21:02:01|1|59|UPDATE|
2024-05-24 21:02:06|2|57|UPDATE|
2024-05-24 21:02:14|1|79|UPDATE|
2024-05-24 21:02:22|2|87|UPDATE|
2024-05-24 21:02:31|2|3|UPDATE|
2024-05-24 21:02:37|2|16|UPDATE|
2024-05-24 21:02:45|2|18|UPDATE|
2024-05-24 21:02:54|1|86|UPDATE|
2024-05-24 21:03:01|1|50|UPDATE|
2024-05-24 21:03:10|1|0|UPDATE|
2024-05-24 21:03:16|2|24|UPDATE|
2024-05-24 21:03:21|2|4|UPDATE|
2024-05-24 21:03:26|1|24|UPDATE|
2024-05-24 21:03:34|2|75|UPDATE|
2024-05-24 21:03:41|2|99|UPDATE|
2024-05-24 21:03:50|2|76|UPDATE|
2024-05-24 21:03:59|2|33|UPDATE|
2024-05-24 21:04:07|1|49|UPDATE|
2024-05-24 21:04:16|1|5|UPDATE|
2024-05-24 21:04:24|2|71|UPDATE|
2024-05-24 21:04:29|2|86|UPDATE|
2024-05-24 21:04:38|2|2|UPDATE|
2024-05-24 21:04:45|2|96|UPDATE|
2024-05-24 21:04:54|1|62|UPDATE|
2024-05-24 21:05:03|1|95|UPDATE|
2024-05-24 21:05:10|2|43|UPDATE|
2024-05-24 21:05:18|1|33|UPDATE|
2024-05-24 21:05:26|2|67|UPDATE|
2024-05-24 21:05:34|1|91|UPDATE|
2024-05-24 21:05:42|1|83|UPDATE|
2024-05-24 21:05:51|1|46|UPDATE|
2024-05-24 21:05:59|2|99|UPDATE|
2024-05-24 21:06:07|2|20|UPDATE|
2024-05-24 21:06:16|1|93|UPDATE|
2024-05-24 21:06:25|2|39|UPDATE|
2024-05-24 21:06:32|2|97|UPDATE|
2024-05-24 21:06:40|2|48|UPDATE|
2024-05-24 21:06:47|2|12|UPDATE|
2024-05-24 21:06:54|1|88|UPDATE|
2024-05-24 21:07:00|1|29|UPDATE|
2024-05-24 21:07:05|2|67|UPDATE|
2024-05-24 21:07:11|2|89|UPDATE|
2024-05-24 21:07:17|1|35|UPDATE|
2024-05-24 21:07:26|2|89|UPDATE|
2024-05-24 21:07:32|2|11|UPDATE|
2024-05-24 21:07:38|2|91|UPDATE|
2024-05-24 21:07:44|2|56|UPDATE|
2024-05-24 21:07:53|1|61|UPDATE|
2024-05-24 21:08:00|1|49|UPDATE|
2024-05-24 21:08:06|1|34|UPDATE|
2024-05-24 21:08:12|2|52|UPDATE|
2024-05-24 21:08:21|2|46|UPDATE|
2024-05-24 21:08:27|2|95|UPDATE|
2024-05-24 21:08:34|2|47|UPDATE|
2024-05-24 21:08:41|2|97|UPDATE|
2024-05-24 21:08:49|1|97|UPDATE|
2024-05-24 21:08:54|2|39|UPDATE|
2024-05-24 21:09:03|2|14|UPDATE|
2024-05-24 21:09:11|1|66|UPDATE|
2024-05-24 21:09:16|2|63|UPDATE|
2024-05-24 21:11:34|2|9|UPDATE|
2024-05-24 21:11:35|14|50|DELETE|
2024-05-24 21:11:35|7|50|DELETE|
2024-05-24 21:11:35|13|0|DELETE|
2024-05-24 21:11:35|123|2|DELETE|
2024-05-24 21:11:39|2|24|UPDATE|
2024-05-24 21:11:46|1|51|UPDATE|
2024-05-24 21:11:52|2|74|UPDATE|
2024-05-24 21:12:00|1|50|UPDATE|
2024-05-24 21:12:08|2|40|UPDATE|
2024-05-24 21:12:56|123|2|DELETE|
2024-05-24 21:12:56|14|50|DELETE|
2024-05-24 21:12:56|13|0|DELETE|
2024-05-24 21:12:56|7|50|DELETE|
2024-05-24 21:12:59|2|31|UPDATE|
2024-05-24 21:13:07|1|24|UPDATE|
2024-05-24 21:13:16|2|50|UPDATE|
2024-05-24 21:13:25|1|64|UPDATE|
2024-05-24 21:13:33|2|63|UPDATE|
2024-05-24 21:13:42|1|64|UPDATE|
2024-05-24 21:13:49|2|6|UPDATE|
2024-05-24 21:13:58|2|40|UPDATE|
2024-05-24 21:14:07|1|2|UPDATE|
2024-05-24 21:14:14|2|48|UPDATE|
2024-05-24 21:14:23|2|57|UPDATE|
2024-05-24 21:14:29|2|76|UPDATE|
2024-05-24 21:14:35|2|58|UPDATE|
2024-05-24 21:14:42|1|33|UPDATE|
2024-05-24 21:14:49|7|91|UPDATE|
2024-05-24 21:14:54|2|2|UPDATE|
2024-05-24 21:15:01|7|89|UPDATE|
2024-05-24 21:15:08|1|43|UPDATE|
2024-05-24 21:15:14|2|47|UPDATE|
2024-05-24 21:15:22|7|93|UPDATE|
2024-05-24 21:15:28|2|24|UPDATE|
2024-05-24 21:15:35|7|77|UPDATE|
2024-05-24 21:15:39|2|9|UPDATE|
2024-05-24 21:15:47|7|77|UPDATE|
2024-05-24 21:15:53|1|60|UPDATE|
2024-05-24 21:16:01|1|93|UPDATE|
2024-05-24 21:16:08|7|66|UPDATE|
2024-05-24 21:16:13|1|64|UPDATE|
2024-05-24 21:16:20|2|43|UPDATE|
2024-05-24 21:16:26|1|89|UPDATE|
2024-05-24 21:16:32|1|84|UPDATE|
2024-05-24 21:16:40|1|92|UPDATE|
2024-05-24 21:16:45|2|83|UPDATE|
2024-05-24 21:16:51|7|89|UPDATE|
2024-05-24 21:17:00|2|13|UPDATE|
2024-05-24 21:17:06|2|5|UPDATE|
2024-05-24 21:17:14|2|30|UPDATE|
2024-05-24 21:17:21|2|82|UPDATE|
2024-05-24 21:17:27|1|23|UPDATE|
2024-05-24 21:17:35|2|54|UPDATE|
2024-05-24 21:17:41|7|46|UPDATE|
2024-05-24 21:17:47|2|46|UPDATE|
2024-05-24 21:17:56|2|71|UPDATE|
2024-05-24 21:18:04|2|71|UPDATE|
2024-05-24 21:18:09|2|3|UPDATE|
2024-05-24 21:18:18|1|68|UPDATE|
2024-05-24 21:18:25|2|92|UPDATE|
2024-05-24 21:18:31|1|81|UPDATE|
2024-05-24 21:18:39|7|84|UPDATE|
2024-05-24 21:18:44|2|8|UPDATE|
2024-05-24 21:18:52|2|10|UPDATE|
2024-05-24 21:18:58|7|1|UPDATE|
2024-05-24 21:19:05|7|89|UPDATE|
2024-05-24 21:19:13|1|9|UPDATE|
2024-05-24 21:19:19|1|71|UPDATE|
2024-05-24 21:19:26|2|8|UPDATE|
2024-05-24 21:19:35|2|14|UPDATE|
2024-05-24 21:19:42|1|96|UPDATE|
2024-05-24 21:19:50|7|61|UPDATE|
2024-05-24 21:19:57|2|84|UPDATE|
2024-05-24 21:20:05|7|2|UPDATE|
2024-05-24 21:20:12|7|12|UPDATE|
2024-05-24 21:20:20|7|53|UPDATE|
2024-05-24 21:20:25|2|32|UPDATE|
2024-05-24 21:20:33|7|27|UPDATE|
2024-05-24 21:20:42|1|15|UPDATE|
2024-05-24 21:20:47|7|29|UPDATE|
2024-05-24 21:20:55|1|87|UPDATE|
2024-05-24 21:21:04|1|41|UPDATE|
2024-05-24 21:21:10|2|84|UPDATE|
2024-05-24 21:21:17|7|13|UPDATE|
2024-05-24 21:21:22|1|27|UPDATE|
2024-05-24 21:21:27|7|15|UPDATE|
2024-05-24 21:21:35|7|62|UPDATE|
2024-05-24 21:21:42|7|17|UPDATE|
2024-05-24 21:21:50|7|25|UPDATE|
2024-05-24 21:21:58|7|93|UPDATE|
2024-05-24 21:22:05|2|61|UPDATE|
2024-05-24 21:22:13|7|67|UPDATE|
2024-05-24 21:22:18|7|85|UPDATE|
2024-05-24 21:22:26|2|16|UPDATE|
2024-05-24 21:22:34|2|55|UPDATE|
2024-05-24 21:22:40|7|78|UPDATE|
2024-05-24 21:22:49|7|30|UPDATE|
2024-05-24 21:22:54|2|99|UPDATE|
2024-05-24 21:23:02|1|48|UPDATE|
2024-05-24 21:23:10|1|38|UPDATE|
2024-05-24 21:23:15|2|85|UPDATE|
2024-05-24 21:23:24|7|23|UPDATE|
2024-05-24 21:23:31|2|17|UPDATE|
2024-05-24 21:23:39|7|4|UPDATE|
2024-05-24 21:23:45|7|52|UPDATE|
2024-05-24 21:23:52|7|12|UPDATE|
2024-05-24 21:24:00|2|0|UPDATE|
2024-05-24 21:24:07|7|4|UPDATE|
2024-05-24 21:24:14|2|1|UPDATE|
2024-05-24 21:24:22|7|67|UPDATE|
2024-05-24 21:24:28|2|56|UPDATE|
2024-05-24 21:26:20|123|2|DELETE|
2024-05-24 21:26:20|14|50|DELETE|
2024-05-24 21:26:20|13|0|DELETE|
2024-05-24 21:26:20|7|50|DELETE|
2024-05-24 21:26:23|2|69|UPDATE|
2024-05-24 21:26:31|2|12|UPDATE|
2024-05-24 21:26:39|2|30|UPDATE|
2024-05-24 21:26:44|1|27|UPDATE|
2024-05-24 21:26:50|2|55|UPDATE|
2024-05-24 21:26:57|1|80|UPDATE|
2024-05-24 21:27:02|1|68|UPDATE|
2024-05-24 21:27:11|2|23|UPDATE|
2024-05-24 21:27:16|2|51|UPDATE|
2024-05-24 21:27:24|1|47|UPDATE|
2024-05-24 21:27:31|2|2|UPDATE|
2024-05-24 21:27:37|1|87|UPDATE|
2024-05-24 21:27:42|1|67|UPDATE|
2024-05-24 21:27:51|2|80|UPDATE|
2024-05-24 21:27:59|1|88|UPDATE|
2024-05-24 21:28:05|1|67|UPDATE|
2024-05-24 21:28:11|2|9|UPDATE|
2024-05-24 21:28:19|1|22|UPDATE|
2024-05-24 21:28:26|1|53|UPDATE|
2024-05-24 21:28:33|1|74|UPDATE|
2024-05-24 21:28:41|1|66|UPDATE|
2024-05-24 21:28:49|2|94|UPDATE|
2024-05-24 21:28:55|2|53|UPDATE|
2024-05-24 21:29:47|1|4|UPDATE|
2024-05-24 21:30:11|1|23|UPDATE|
2024-05-24 21:30:30|1|50|UPDATE|
2024-05-24 21:30:34|2|86|UPDATE|
2024-05-24 21:30:43|2|49|UPDATE|
2024-05-24 21:30:49|2|44|UPDATE|
2024-05-24 21:30:57|2|4|UPDATE|
2024-05-24 21:31:04|2|78|UPDATE|
2024-05-24 21:31:13|1|71|UPDATE|
2024-05-24 21:31:18|2|61|UPDATE|
2024-05-24 21:31:27|1|5|UPDATE|
2024-05-24 21:31:33|1|31|UPDATE|
2024-05-24 21:31:38|2|94|UPDATE|
2024-05-24 21:31:47|1|89|UPDATE|
2024-05-24 21:31:52|1|68|UPDATE|
2024-05-24 21:32:01|2|56|UPDATE|
2024-05-24 21:32:07|1|92|UPDATE|
2024-05-24 21:32:13|1|92|DELETE|
2024-05-24 21:32:13|2|56|DELETE|
2024-05-24 21:32:34|1|24|UPDATE|
2024-05-24 21:32:43|1|65|UPDATE|
2024-05-24 21:32:51|1|12|UPDATE|
2024-05-24 21:32:57|1|88|UPDATE|
2024-05-24 21:33:04|1|16|UPDATE|
2024-05-24 21:33:10|1|16|DELETE|
2024-05-24 21:36:42|1|54|UPDATE|
2024-05-24 21:36:49|2|54|UPDATE|
2024-05-24 21:36:57|1|68|UPDATE|
2024-05-24 21:37:06|2|33|UPDATE|
2024-05-24 21:37:12|1|68|UPDATE|
2024-05-24 21:37:18|1|5|UPDATE|
2024-05-24 21:37:21|1|5|DELETE|
2024-05-24 21:37:30|2|33|DELETE|
2024-05-24 21:50:08|13|46|UPDATE|
2024-05-24 21:50:11|1|100|DELETE|
2024-05-24 21:50:11|2|0|DELETE|
2024-05-24 21:50:11|123|2|DELETE|
2024-05-24 21:50:11|14|50|DELETE|
2024-05-24 21:50:11|7|50|DELETE|
2024-05-24 21:50:19|13|46|DELETE|
2024-05-24 21:51:06|2|46|UPDATE|
2024-05-24 21:51:07|1|100|DELETE|
2024-05-24 21:51:07|2|46|DELETE|
2024-05-24 21:51:07|123|2|DELETE|
2024-05-24 21:51:07|14|50|DELETE|
2024-05-24 21:51:07|7|50|DELETE|
2024-05-24 21:51:07|13|0|DELETE|
2024-05-24 21:52:33|1|100|DELETE|
2024-05-24 21:52:33|2|0|DELETE|
2024-05-24 21:52:33|123|2|DELETE|
2024-05-24 21:52:33|14|50|DELETE|
2024-05-24 21:52:33|13|0|DELETE|
2024-05-24 21:52:33|7|50|DELETE|
2024-05-24 21:52:54|1|100|DELETE|
2024-05-24 21:52:54|2|0|DELETE|
2024-05-24 21:52:54|123|2|DELETE|
2024-05-24 21:52:54|14|50|DELETE|
2024-05-24 21:52:54|13|0|DELETE|
2024-05-24 21:52:54|7|50|DELETE|
2024-05-24 21:54:11|1|100|DELETE|
2024-05-24 21:54:11|2|0|DELETE|
2024-05-24 21:54:11|123|2|DELETE|
2024-05-24 21:54:11|14|50|DELETE|
2024-05-24 21:54:11|13|0|DELETE|
2024-05-24 21:54:11|7|50|DELETE|
2024-05-24 21:59:49|1|100|DELETE|
2024-05-24 21:59:49|2|0|DELETE|
2024-05-24 21:59:49|123|2|DELETE|
2024-05-24 21:59:49|14|50|DELETE|
2024-05-24 21:59:49|13|0|DELETE|
2024-05-24 21:59:49|7|50|DELETE|
2024-05-24 22:02:53|14|28|UPDATE|
2024-05-24 22:02:58|14|71|UPDATE|
2024-05-24 22:03:06|7|76|UPDATE|
2024-05-24 22:03:11|2|43|UPDATE|
2024-05-24 22:03:19|2|48|UPDATE|
2024-05-24 22:03:26|14|83|UPDATE|
2024-05-24 22:03:32|2|46|UPDATE|
2024-05-24 22:03:40|2|35|UPDATE|
2024-05-24 22:03:49|2|61|UPDATE|
2024-05-24 22:03:54|7|61|UPDATE|
2024-05-24 22:04:00|2|59|UPDATE|
2024-05-24 22:04:06|1|53|UPDATE|
2024-05-24 22:04:11|14|88|UPDATE|
2024-05-24 22:04:21|123|99|UPDATE|
2024-05-24 22:04:27|13|72|UPDATE|
2024-05-24 22:04:35|7|44|UPDATE|
2024-05-24 22:04:44|1|16|UPDATE|
2024-05-24 22:04:50|13|3|UPDATE|
2024-05-24 22:04:55|1|26|UPDATE|
2024-05-24 22:10:21|1|74|UPDATE|
2024-05-24 22:10:27|123|7|UPDATE|
2024-05-24 22:10:32|2|60|UPDATE|
2024-05-24 22:10:40|2|23|UPDATE|
2024-05-24 22:10:48|7|81|UPDATE|
2024-05-24 22:10:55|1|33|UPDATE|
2024-05-24 22:11:02|13|80|UPDATE|
2024-05-24 22:11:10|2|91|UPDATE|
2024-05-24 22:11:16|13|21|UPDATE|
2024-05-24 22:11:23|123|17|UPDATE|
2024-05-24 22:11:31|2|67|UPDATE|
2024-05-24 22:11:38|123|71|UPDATE|
2024-05-24 22:11:44|123|21|UPDATE|
2024-05-24 22:11:53|7|61|UPDATE|
2024-05-24 22:12:00|123|72|UPDATE|
